cell_id,sample_id,true_cluster,utag_cluster_02,utag_cluster_03,utag_cluster_04,utag_cluster_05,x_coord,y_coord
pix_173,sim_10,1,0,0,0,2,13,9
pix_174,sim_10,8,0,0,0,2,14,9
pix_175,sim_10,1,0,0,0,2,15,9
pix_176,sim_10,1,0,0,0,2,16,9
pix_177,sim_10,1,0,0,0,2,17,9
pix_178,sim_10,1,0,3,4,3,18,9
pix_179,sim_10,3,1,3,4,3,19,9
pix_180,sim_10,1,0,3,4,3,20,9
pix_181,sim_10,3,2,2,2,1,1,10
pix_182,sim_10,1,2,2,2,1,2,10
pix_183,sim_10,4,2,2,2,1,3,10
pix_184,sim_10,4,2,2,2,1,4,10
pix_185,sim_10,3,2,2,2,1,5,10
pix_186,sim_10,4,2,2,2,1,6,10
pix_187,sim_10,1,0,0,0,2,7,10
pix_188,sim_10,1,0,0,0,2,8,10
pix_189,sim_10,3,0,0,0,2,9,10
pix_190,sim_10,1,0,0,0,2,10,10
pix_191,sim_10,1,0,0,0,2,11,10
pix_192,sim_10,3,0,0,0,2,12,10
pix_193,sim_10,1,0,0,0,2,13,10
pix_194,sim_10,1,0,0,0,2,14,10
pix_195,sim_10,5,0,0,0,2,15,10
pix_196,sim_10,8,0,0,0,2,16,10
pix_197,sim_10,1,0,0,0,2,17,10
pix_198,sim_10,2,1,1,1,3,18,10
pix_199,sim_10,2,1,1,1,3,19,10
pix_200,sim_10,1,1,1,1,3,20,10
pix_201,sim_10,4,2,2,2,1,1,11
pix_202,sim_10,1,2,2,2,1,2,11
pix_203,sim_10,3,2,2,2,1,3,11
pix_204,sim_10,2,2,2,2,1,4,11
pix_205,sim_10,1,2,2,2,1,5,11
pix_206,sim_10,1,2,2,2,1,6,11
pix_207,sim_10,4,1,4,3,7,7,11
pix_208,sim_10,1,1,4,3,7,8,11
pix_209,sim_10,3,1,4,3,7,9,11
pix_210,sim_10,1,1,4,3,7,10,11
pix_211,sim_10,4,1,4,3,7,11,11
pix_212,sim_10,1,1,1,1,0,12,11
pix_213,sim_10,3,1,1,1,0,13,11
pix_214,sim_10,1,1,1,1,3,14,11
pix_215,sim_10,5,1,1,1,3,15,11
pix_216,sim_10,1,1,1,1,3,16,11
pix_217,sim_10,1,1,1,1,3,17,11
pix_218,sim_10,1,1,1,1,3,18,11
pix_219,sim_10,1,1,1,1,3,19,11
pix_220,sim_10,2,1,1,1,3,20,11
pix_221,sim_10,1,3,4,3,4,1,12
pix_222,sim_10,3,3,4,3,4,2,12
pix_223,sim_10,1,3,4,3,4,3,12
pix_224,sim_10,4,3,4,3,4,4,12
pix_225,sim_10,1,1,4,3,7,5,12
pix_226,sim_10,3,1,4,3,7,6,12
pix_227,sim_10,3,1,4,3,7,7,12
pix_228,sim_10,1,1,4,3,7,8,12
pix_229,sim_10,1,1,4,3,7,9,12
pix_230,sim_10,3,1,4,3,7,10,12
pix_231,sim_10,4,1,4,3,7,11,12
pix_232,sim_10,2,1,1,1,0,12,12
pix_233,sim_10,1,1,1,1,0,13,12
pix_234,sim_10,1,1,1,1,3,14,12
pix_235,sim_10,8,1,1,1,3,15,12
pix_236,sim_10,2,1,1,1,3,16,12
pix_237,sim_10,1,1,1,1,3,17,12
pix_238,sim_10,1,1,1,1,3,18,12
pix_239,sim_10,2,1,1,1,0,19,12
pix_240,sim_10,1,1,1,1,0,20,12
pix_241,sim_10,1,3,4,3,4,1,13
pix_242,sim_10,3,3,4,3,4,2,13
pix_243,sim_10,1,3,4,3,4,3,13
pix_244,sim_10,1,3,4,3,4,4,13
pix_245,sim_10,1,1,4,3,7,5,13
pix_246,sim_10,1,1,4,3,7,6,13
pix_247,sim_10,3,1,4,3,7,7,13
pix_248,sim_10,1,1,4,3,7,8,13
pix_249,sim_10,1,1,4,3,7,9,13
pix_250,sim_10,3,1,4,3,7,10,13
pix_251,sim_10,1,1,4,3,7,11,13
pix_252,sim_10,3,1,1,1,0,12,13
pix_253,sim_10,2,1,1,1,0,13,13
pix_254,sim_10,2,1,1,1,0,14,13
pix_255,sim_10,2,1,1,1,0,15,13
pix_256,sim_10,3,1,1,1,0,16,13
pix_257,sim_10,1,1,1,1,0,17,13
pix_258,sim_10,1,1,1,1,0,18,13
pix_259,sim_10,1,1,1,1,0,19,13
pix_260,sim_10,1,1,1,1,0,20,13
pix_261,sim_10,3,3,4,3,4,1,14
pix_262,sim_10,3,3,4,3,4,2,14
pix_263,sim_10,3,3,4,3,4,3,14
pix_264,sim_10,3,3,4,3,4,4,14
pix_265,sim_10,1,1,4,3,7,5,14
pix_266,sim_10,4,1,4,3,7,6,14
pix_267,sim_10,3,1,4,3,7,7,14
pix_268,sim_10,1,1,4,3,7,8,14
pix_269,sim_10,1,1,4,3,7,9,14
pix_270,sim_10,3,1,4,3,7,10,14
pix_271,sim_10,5,1,4,3,7,11,14
pix_272,sim_10,2,1,1,1,0,12,14
pix_273,sim_10,2,1,1,1,0,13,14
pix_274,sim_10,2,1,1,1,0,14,14
pix_275,sim_10,2,1,1,1,0,15,14
pix_276,sim_10,2,1,1,1,0,16,14
pix_277,sim_10,2,1,1,1,0,17,14
pix_278,sim_10,1,1,1,1,0,18,14
pix_279,sim_10,2,1,1,1,0,19,14
pix_280,sim_10,2,1,1,1,0,20,14
pix_281,sim_10,3,3,4,3,4,1,15
pix_282,sim_10,1,3,4,3,4,2,15
pix_283,sim_10,3,3,4,3,4,3,15
pix_284,sim_10,1,0,0,0,4,4,15
pix_285,sim_10,3,0,0,0,4,5,15
pix_286,sim_10,1,0,4,3,7,6,15
pix_287,sim_10,2,1,4,3,7,7,15
pix_288,sim_10,2,1,4,3,7,8,15
pix_289,sim_10,1,1,4,3,7,9,15
pix_290,sim_10,1,1,4,3,7,10,15
pix_291,sim_10,2,1,1,1,0,11,15
pix_292,sim_10,1,1,1,1,0,12,15
pix_293,sim_10,2,1,1,1,0,13,15
pix_294,sim_10,2,1,1,1,0,14,15
pix_295,sim_10,2,1,1,1,0,15,15
pix_296,sim_10,2,1,1,1,0,16,15
pix_297,sim_10,8,1,1,1,0,17,15
pix_298,sim_10,13,1,1,1,0,18,15
pix_299,sim_10,9,1,1,1,0,19,15
pix_300,sim_10,9,1,1,1,0,20,15
pix_301,sim_10,1,0,0,0,4,1,16
pix_302,sim_10,1,0,0,0,4,2,16
pix_303,sim_10,1,0,0,0,4,3,16
pix_304,sim_10,2,0,0,0,4,4,16
pix_305,sim_10,1,0,0,0,4,5,16
pix_306,sim_10,3,0,5,5,4,6,16
pix_307,sim_10,2,0,5,5,6,7,16
pix_308,sim_10,1,1,5,5,6,8,16
pix_309,sim_10,3,1,5,5,6,9,16
pix_310,sim_10,2,1,5,5,6,10,16
pix_311,sim_10,2,1,5,5,6,11,16
pix_312,sim_10,2,1,5,5,6,12,16
pix_313,sim_10,1,1,5,5,6,13,16
pix_314,sim_10,1,1,1,1,0,14,16
pix_315,sim_10,2,1,1,1,0,15,16
pix_316,sim_10,3,1,1,1,0,16,16
pix_317,sim_10,2,1,1,1,0,17,16
pix_318,sim_10,1,1,1,1,0,18,16
pix_319,sim_10,2,1,1,1,0,19,16
pix_320,sim_10,2,1,1,1,0,20,16
pix_321,sim_10,1,0,0,0,4,1,17
pix_322,sim_10,1,0,0,0,4,2,17
pix_323,sim_10,3,0,0,0,4,3,17
pix_324,sim_10,1,0,0,0,4,4,17
pix_325,sim_10,1,0,0,0,4,5,17
pix_326,sim_10,1,0,5,5,4,6,17
pix_327,sim_10,1,0,5,5,6,7,17
pix_328,sim_10,1,1,5,5,6,8,17
pix_329,sim_10,3,1,5,5,6,9,17
pix_330,sim_10,3,1,5,5,6,10,17
pix_331,sim_10,2,1,5,5,6,11,17
pix_332,sim_10,2,1,5,5,6,12,17
pix_333,sim_10,2,1,5,5,6,13,17
pix_334,sim_10,2,1,1,1,0,14,17
pix_335,sim_10,8,1,1,1,0,15,17
pix_336,sim_10,2,1,1,1,0,16,17
pix_337,sim_10,2,1,1,1,0,17,17
pix_338,sim_10,2,1,1,1,0,18,17
pix_339,sim_10,2,1,1,1,0,19,17
pix_340,sim_10,2,1,1,1,0,20,17
pix_341,sim_10,1,0,0,0,4,1,18
pix_342,sim_10,1,0,0,0,4,2,18
pix_343,sim_10,1,0,0,0,4,3,18
pix_344,sim_10,2,0,0,0,4,4,18
pix_345,sim_10,1,0,0,0,4,5,18
pix_346,sim_10,3,0,0,0,4,6,18
pix_347,sim_10,2,0,5,5,6,7,18
pix_348,sim_10,2,1,5,5,6,8,18
pix_349,sim_10,2,1,5,5,6,9,18
pix_350,sim_10,2,1,5,5,6,10,18
pix_351,sim_10,2,1,5,5,6,11,18
pix_352,sim_10,2,1,5,5,6,12,18
pix_353,sim_10,8,1,5,5,6,13,18
pix_354,sim_10,2,1,1,1,0,14,18
pix_355,sim_10,1,1,1,1,0,15,18
pix_356,sim_10,2,1,1,1,0,16,18
pix_357,sim_10,4,1,1,1,0,17,18
pix_358,sim_10,2,1,1,1,0,18,18
pix_359,sim_10,2,1,1,1,0,19,18
pix_360,sim_10,2,1,1,1,0,20,18
pix_361,sim_10,1,0,0,0,4,1,19
pix_362,sim_10,4,0,0,0,4,2,19
pix_363,sim_10,1,0,0,0,4,3,19
pix_364,sim_10,1,0,0,0,4,4,19
pix_365,sim_10,1,0,0,0,4,5,19
pix_366,sim_10,1,0,0,0,4,6,19
pix_367,sim_10,1,0,5,5,4,7,19
pix_368,sim_10,3,0,5,5,6,8,19
pix_369,sim_10,2,1,5,5,6,9,19
pix_370,sim_10,2,1,5,5,6,10,19
pix_371,sim_10,2,1,5,5,6,11,19
pix_372,sim_10,1,1,5,5,6,12,19
pix_373,sim_10,2,1,5,5,6,13,19
pix_374,sim_10,2,1,1,1,0,14,19
pix_375,sim_10,1,1,1,1,0,15,19
pix_376,sim_10,2,1,1,1,0,16,19
pix_377,sim_10,1,1,1,1,0,17,19
pix_378,sim_10,2,1,1,1,0,18,19
pix_379,sim_10,2,1,1,1,0,19,19
pix_380,sim_10,9,1,1,1,0,20,19
pix_381,sim_10,4,0,0,0,4,1,20
pix_382,sim_10,1,0,0,0,4,2,20
pix_383,sim_10,1,0,0,0,4,3,20
pix_384,sim_10,1,0,0,0,4,4,20
pix_385,sim_10,1,0,0,0,4,5,20
pix_386,sim_10,1,0,0,0,4,6,20
pix_387,sim_10,1,0,3,6,4,7,20
pix_388,sim_10,1,0,3,6,5,8,20
pix_389,sim_10,1,0,5,5,6,9,20
pix_390,sim_10,8,1,5,5,6,10,20
pix_391,sim_10,1,1,5,5,6,11,20
pix_392,sim_10,3,1,5,5,6,12,20
pix_393,sim_10,2,1,5,5,6,13,20
pix_394,sim_10,3,1,1,1,0,14,20
pix_395,sim_10,2,1,1,1,0,15,20
pix_396,sim_10,2,1,1,1,0,16,20
pix_397,sim_10,1,1,1,1,0,17,20
pix_398,sim_10,2,1,1,1,0,18,20
pix_399,sim_10,1,1,1,1,0,19,20
pix_400,sim_10,2,1,1,1,0,20,20
