cell_id,sample_id,true_cluster,utag_cluster_02,utag_cluster_03,utag_cluster_04,utag_cluster_05,x_coord,y_coord
pix_66,sim_28,1,1,1,1,6,6,4
pix_67,sim_28,1,1,1,1,6,7,4
pix_68,sim_28,1,1,1,1,6,8,4
pix_69,sim_28,1,1,0,1,6,9,4
pix_70,sim_28,1,1,0,0,2,10,4
pix_71,sim_28,1,1,0,0,2,11,4
pix_72,sim_28,2,0,3,3,0,12,4
pix_73,sim_28,4,0,3,3,0,13,4
pix_74,sim_28,2,0,3,3,0,14,4
pix_75,sim_28,1,0,4,4,4,15,4
pix_76,sim_28,1,0,4,4,4,16,4
pix_77,sim_28,2,0,4,4,4,17,4
pix_78,sim_28,3,0,4,4,4,18,4
pix_79,sim_28,3,0,4,4,4,19,4
pix_80,sim_28,1,0,4,4,4,20,4
pix_81,sim_28,12,1,1,1,1,1,5
pix_82,sim_28,1,1,1,1,1,2,5
pix_83,sim_28,1,1,1,1,1,3,5
pix_84,sim_28,1,1,1,1,1,4,5
pix_85,sim_28,1,1,1,1,1,5,5
pix_86,sim_28,3,1,1,1,6,6,5
pix_87,sim_28,9,1,0,1,6,7,5
pix_88,sim_28,1,1,0,1,6,8,5
pix_89,sim_28,1,1,0,1,2,9,5
pix_90,sim_28,3,1,0,0,2,10,5
pix_91,sim_28,1,1,0,0,2,11,5
pix_92,sim_28,1,1,0,0,2,12,5
pix_93,sim_28,1,0,0,0,2,13,5
pix_94,sim_28,4,0,0,0,2,14,5
pix_95,sim_28,2,0,4,4,4,15,5
pix_96,sim_28,6,0,4,4,4,16,5
pix_97,sim_28,1,0,4,4,4,17,5
pix_98,sim_28,9,0,4,4,4,18,5
pix_99,sim_28,2,0,4,4,4,19,5
pix_100,sim_28,3,0,4,4,4,20,5
pix_101,sim_28,4,1,1,1,1,1,6
pix_102,sim_28,1,1,1,1,1,2,6
pix_103,sim_28,1,1,1,1,1,3,6
pix_104,sim_28,1,1,1,1,1,4,6
pix_105,sim_28,1,1,1,1,1,5,6
pix_106,sim_28,3,1,1,1,1,6,6
pix_107,sim_28,1,1,0,1,2,7,6
pix_108,sim_28,1,1,0,1,2,8,6
pix_109,sim_28,1,1,0,1,2,9,6
pix_110,sim_28,1,1,0,0,2,10,6
pix_111,sim_28,2,1,0,0,2,11,6
pix_112,sim_28,1,1,0,0,2,12,6
pix_113,sim_28,1,0,0,0,2,13,6
pix_114,sim_28,2,0,0,0,2,14,6
pix_115,sim_28,1,0,4,4,4,15,6
pix_116,sim_28,3,0,4,4,4,16,6
pix_117,sim_28,6,0,4,4,4,17,6
pix_118,sim_28,9,0,4,4,4,18,6
pix_119,sim_28,1,0,4,4,4,19,6
pix_120,sim_28,2,0,4,4,4,20,6
pix_121,sim_28,1,1,1,1,1,1,7
pix_122,sim_28,1,1,1,1,1,2,7
pix_123,sim_28,1,1,1,1,1,3,7
pix_124,sim_28,1,1,1,1,1,4,7
pix_125,sim_28,1,1,1,1,1,5,7
pix_126,sim_28,1,1,1,1,1,6,7
pix_127,sim_28,1,1,1,1,1,7,7
pix_128,sim_28,1,1,0,1,2,8,7
pix_129,sim_28,1,1,0,1,2,9,7
pix_130,sim_28,16,1,0,0,2,10,7
pix_131,sim_28,9,1,0,0,2,11,7
pix_132,sim_28,3,1,0,0,2,12,7
pix_133,sim_28,4,0,0,0,2,13,7
pix_134,sim_28,1,0,0,0,2,14,7
pix_135,sim_28,1,0,0,0,2,15,7
pix_136,sim_28,1,0,4,4,4,16,7
pix_137,sim_28,9,0,4,4,4,17,7
pix_138,sim_28,6,0,4,4,4,18,7
pix_139,sim_28,1,0,4,4,4,19,7
pix_140,sim_28,6,0,4,4,4,20,7
pix_141,sim_28,1,1,1,1,1,1,8
pix_142,sim_28,1,1,1,1,1,2,8
pix_143,sim_28,1,1,1,1,1,3,8
pix_144,sim_28,1,1,1,1,1,4,8
pix_145,sim_28,1,1,1,1,1,5,8
pix_146,sim_28,1,1,1,1,1,6,8
pix_147,sim_28,1,1,1,1,1,7,8
pix_148,sim_28,1,1,0,1,2,8,8
pix_149,sim_28,1,1,0,1,2,9,8
pix_150,sim_28,1,1,0,0,2,10,8
pix_151,sim_28,1,1,0,0,2,11,8
pix_152,sim_28,1,1,0,0,2,12,8
pix_153,sim_28,1,0,0,0,2,13,8
pix_154,sim_28,1,0,0,0,2,14,8
pix_155,sim_28,1,0,0,0,2,15,8
pix_156,sim_28,1,0,4,4,4,16,8
pix_157,sim_28,4,0,4,4,4,17,8
pix_158,sim_28,6,0,4,4,4,18,8
pix_159,sim_28,1,0,4,4,4,19,8
pix_160,sim_28,9,0,4,4,4,20,8
pix_161,sim_28,1,1,1,1,1,1,9
pix_162,sim_28,1,1,1,1,1,2,9
pix_163,sim_28,1,1,1,1,1,3,9
pix_164,sim_28,3,1,1,1,1,4,9
pix_165,sim_28,1,1,1,1,1,5,9
pix_166,sim_28,1,1,1,1,1,6,9
pix_167,sim_28,1,1,1,1,1,7,9
pix_168,sim_28,1,1,0,1,2,8,9
pix_169,sim_28,1,1,0,1,2,9,9
pix_170,sim_28,6,1,0,0,2,10,9
pix_171,sim_28,3,1,0,0,2,11,9
pix_172,sim_28,4,1,0,0,2,12,9
pix_173,sim_28,3,0,0,0,2,13,9
pix_174,sim_28,2,0,0,0,2,14,9
pix_175,sim_28,6,0,0,0,2,15,9
pix_176,sim_28,1,0,4,4,4,16,9
pix_177,sim_28,2,0,4,4,4,17,9
pix_178,sim_28,6,0,4,4,4,18,9
pix_179,sim_28,3,0,4,4,4,19,9
pix_180,sim_28,1,0,4,4,4,20,9
pix_181,sim_28,12,1,1,1,1,1,10
pix_182,sim_28,1,1,1,1,1,2,10
pix_183,sim_28,3,1,1,1,1,3,10
pix_184,sim_28,1,1,1,1,1,4,10
pix_185,sim_28,1,1,1,1,1,5,10
pix_186,sim_28,1,1,1,1,1,6,10
pix_187,sim_28,1,1,1,1,1,7,10
pix_188,sim_28,1,1,0,0,5,8,10
pix_189,sim_28,1,1,0,0,5,9,10
pix_190,sim_28,1,1,0,0,5,10,10
pix_191,sim_28,3,1,0,0,5,11,10
pix_192,sim_28,1,1,0,0,5,12,10
pix_193,sim_28,1,0,0,0,5,13,10
pix_194,sim_28,6,0,0,0,5,14,10
pix_195,sim_28,1,0,0,0,5,15,10
pix_196,sim_28,2,0,4,4,4,16,10
pix_197,sim_28,3,0,4,4,4,17,10
pix_198,sim_28,1,0,4,4,4,18,10
pix_199,sim_28,1,0,4,4,4,19,10
pix_200,sim_28,1,0,4,4,4,20,10
pix_201,sim_28,1,2,2,2,3,1,11
pix_202,sim_28,1,2,2,2,3,2,11
pix_203,sim_28,1,2,2,2,3,3,11
pix_204,sim_28,1,1,1,1,1,4,11
pix_205,sim_28,1,1,1,1,1,5,11
pix_206,sim_28,1,1,1,1,1,6,11
pix_207,sim_28,4,1,1,1,1,7,11
pix_208,sim_28,1,1,0,0,5,8,11
pix_209,sim_28,1,1,0,0,5,9,11
pix_210,sim_28,3,1,0,0,5,10,11
pix_211,sim_28,1,1,0,0,5,11,11
pix_212,sim_28,1,1,0,0,5,12,11
pix_213,sim_28,1,0,0,0,5,13,11
pix_214,sim_28,1,0,0,0,5,14,11
pix_215,sim_28,1,0,0,0,5,15,11
pix_216,sim_28,1,0,0,0,5,16,11
pix_217,sim_28,1,0,4,4,4,17,11
pix_218,sim_28,3,0,4,4,4,18,11
pix_219,sim_28,6,0,4,4,4,19,11
pix_220,sim_28,3,0,4,4,4,20,11
pix_221,sim_28,1,2,2,2,3,1,12
pix_222,sim_28,1,2,2,2,3,2,12
pix_223,sim_28,1,2,2,2,3,3,12
pix_224,sim_28,1,2,2,2,3,4,12
pix_225,sim_28,1,1,1,1,1,5,12
pix_226,sim_28,6,1,1,1,1,6,12
pix_227,sim_28,3,1,1,1,5,7,12
pix_228,sim_28,1,1,0,0,5,8,12
pix_229,sim_28,1,1,0,0,5,9,12
pix_230,sim_28,1,1,0,0,5,10,12
pix_231,sim_28,1,1,0,0,5,11,12
pix_232,sim_28,1,0,0,0,5,12,12
pix_233,sim_28,9,0,0,0,5,13,12
pix_234,sim_28,1,0,0,0,5,14,12
pix_235,sim_28,1,0,0,0,5,15,12
pix_236,sim_28,1,0,0,0,5,16,12
pix_237,sim_28,6,0,4,4,4,17,12
pix_238,sim_28,6,0,4,4,4,18,12
pix_239,sim_28,1,0,4,4,4,19,12
pix_240,sim_28,3,0,4,4,4,20,12
pix_241,sim_28,1,2,2,2,3,1,13
pix_242,sim_28,1,2,2,2,3,2,13
pix_243,sim_28,1,2,2,2,3,3,13
pix_244,sim_28,1,2,2,2,3,4,13
pix_245,sim_28,1,2,2,2,3,5,13
pix_246,sim_28,1,2,2,2,5,6,13
pix_247,sim_28,1,2,2,2,5,7,13
pix_248,sim_28,1,2,2,2,5,8,13
pix_249,sim_28,1,2,0,2,5,9,13
pix_250,sim_28,6,2,0,0,5,10,13
pix_251,sim_28,1,0,0,0,5,11,13
pix_252,sim_28,1,0,0,0,5,12,13
pix_253,sim_28,1,0,0,0,5,13,13
pix_254,sim_28,1,0,0,0,5,14,13
pix_255,sim_28,1,0,0,0,5,15,13
pix_256,sim_28,3,0,4,4,5,16,13
pix_257,sim_28,3,0,4,4,4,17,13
pix_258,sim_28,3,0,4,4,4,18,13
pix_259,sim_28,1,0,4,4,4,19,13
pix_260,sim_28,15,0,4,4,4,20,13
pix_261,sim_28,1,2,2,2,3,1,14
pix_262,sim_28,1,2,2,2,3,2,14
pix_263,sim_28,1,2,2,2,3,3,14
pix_264,sim_28,4,2,2,2,3,4,14
pix_265,sim_28,1,2,2,2,3,5,14
pix_266,sim_28,1,2,2,2,5,6,14
pix_267,sim_28,6,2,2,2,5,7,14
pix_268,sim_28,3,2,2,2,5,8,14
pix_269,sim_28,3,2,0,2,5,9,14
pix_270,sim_28,1,2,0,0,5,10,14
pix_271,sim_28,1,0,0,0,5,11,14
pix_272,sim_28,3,0,0,0,5,12,14
pix_273,sim_28,1,0,0,0,5,13,14
pix_274,sim_28,14,0,0,0,5,14,14
pix_275,sim_28,1,0,0,0,5,15,14
pix_276,sim_28,1,0,4,4,5,16,14
pix_277,sim_28,3,0,4,4,4,17,14
pix_278,sim_28,1,0,4,4,4,18,14
pix_279,sim_28,1,0,4,4,4,19,14
pix_280,sim_28,3,0,4,4,4,20,14
pix_281,sim_28,1,2,2,2,3,1,15
pix_282,sim_28,1,2,2,2,3,2,15
pix_283,sim_28,1,2,2,2,3,3,15
pix_284,sim_28,1,2,2,2,3,4,15
pix_285,sim_28,1,2,2,2,3,5,15
pix_286,sim_28,1,2,2,2,5,6,15
pix_287,sim_28,1,2,2,2,5,7,15
pix_288,sim_28,1,2,2,2,5,8,15
pix_289,sim_28,1,2,0,0,2,9,15
pix_290,sim_28,1,2,0,0,2,10,15
pix_291,sim_28,3,2,0,0,5,11,15
pix_292,sim_28,1,0,0,0,5,12,15
pix_293,sim_28,1,0,0,0,5,13,15
pix_294,sim_28,3,0,0,0,5,14,15
pix_295,sim_28,1,0,4,0,5,15,15
pix_296,sim_28,1,0,4,4,5,16,15
pix_297,sim_28,1,0,4,4,4,17,15
pix_298,sim_28,1,0,4,4,4,18,15
pix_299,sim_28,1,0,4,4,4,19,15
pix_300,sim_28,10,0,4,4,4,20,15
pix_301,sim_28,4,2,2,2,3,1,16
pix_302,sim_28,4,2,2,2,3,2,16
pix_303,sim_28,1,2,2,2,3,3,16
pix_304,sim_28,1,2,2,2,3,4,16
pix_305,sim_28,1,2,2,2,3,5,16
pix_306,sim_28,1,2,2,2,3,6,16
pix_307,sim_28,10,2,2,2,3,7,16
pix_308,sim_28,1,2,2,2,3,8,16
pix_309,sim_28,1,2,0,0,2,9,16
pix_310,sim_28,3,2,0,0,2,10,16
pix_311,sim_28,3,2,0,0,2,11,16
pix_312,sim_28,1,2,0,0,2,12,16
pix_313,sim_28,3,0,0,0,0,13,16
pix_314,sim_28,1,0,3,3,0,14,16
pix_315,sim_28,7,0,3,3,0,15,16
pix_316,sim_28,1,0,3,3,0,16,16
pix_317,sim_28,3,0,3,3,0,17,16
pix_318,sim_28,3,0,3,3,0,18,16
pix_319,sim_28,3,0,3,3,0,19,16
pix_320,sim_28,3,0,3,3,0,20,16
pix_321,sim_28,1,2,2,2,3,1,17
pix_322,sim_28,3,2,2,2,3,2,17
pix_323,sim_28,3,2,2,2,3,3,17
pix_324,sim_28,1,2,2,2,3,4,17
pix_325,sim_28,1,2,2,2,3,5,17
pix_326,sim_28,1,2,2,2,3,6,17
pix_327,sim_28,1,2,2,2,3,7,17
pix_328,sim_28,1,2,2,2,3,8,17
pix_329,sim_28,1,2,0,0,2,9,17
pix_330,sim_28,3,2,0,0,2,10,17
pix_331,sim_28,3,2,0,0,2,11,17
pix_332,sim_28,3,2,0,0,2,12,17
pix_333,sim_28,1,2,0,0,0,13,17
pix_334,sim_28,1,0,3,3,0,14,17
pix_335,sim_28,3,0,3,3,0,15,17
pix_336,sim_28,3,0,3,3,0,16,17
pix_337,sim_28,3,0,3,3,0,17,17
pix_338,sim_28,3,0,3,3,0,18,17
pix_339,sim_28,3,0,3,3,0,19,17
pix_340,sim_28,3,0,3,3,0,20,17
pix_341,sim_28,4,2,2,2,3,1,18
pix_342,sim_28,4,2,2,2,3,2,18
pix_343,sim_28,1,2,2,2,3,3,18
pix_344,sim_28,1,2,2,2,3,4,18
pix_345,sim_28,1,2,2,2,3,5,18
pix_346,sim_28,1,2,2,2,3,6,18
pix_347,sim_28,1,2,2,2,3,7,18
pix_348,sim_28,1,2,2,2,3,8,18
pix_349,sim_28,3,2,0,0,2,9,18
pix_350,sim_28,1,2,0,0,2,10,18
pix_351,sim_28,3,2,0,0,2,11,18
pix_352,sim_28,1,2,0,0,2,12,18
pix_353,sim_28,1,2,0,0,2,13,18
pix_354,sim_28,9,0,3,3,0,14,18
pix_355,sim_28,1,0,3,3,0,15,18
pix_356,sim_28,3,0,3,3,0,16,18
pix_357,sim_28,7,0,3,3,0,17,18
pix_358,sim_28,3,0,3,3,0,18,18
pix_359,sim_28,3,0,3,3,0,19,18
pix_360,sim_28,3,0,3,3,0,20,18
pix_361,sim_28,3,2,2,2,3,1,19
pix_362,sim_28,1,2,2,2,3,2,19
pix_363,sim_28,1,2,2,2,3,3,19
pix_364,sim_28,3,2,2,2,3,4,19
pix_365,sim_28,1,2,2,2,3,5,19
pix_366,sim_28,1,2,2,2,3,6,19
pix_367,sim_28,1,2,2,2,3,7,19
pix_368,sim_28,3,2,2,2,3,8,19
pix_369,sim_28,1,2,0,0,2,9,19
pix_370,sim_28,8,2,0,0,2,10,19
pix_371,sim_28,1,2,0,0,2,11,19
pix_372,sim_28,1,2,0,0,2,12,19
pix_373,sim_28,3,2,0,0,2,13,19
pix_374,sim_28,3,0,3,3,0,14,19
pix_375,sim_28,1,0,3,3,0,15,19
pix_376,sim_28,3,0,3,3,0,16,19
pix_377,sim_28,3,0,3,3,0,17,19
pix_378,sim_28,3,0,3,3,0,18,19
pix_379,sim_28,6,0,3,3,0,19,19
pix_380,sim_28,1,0,3,3,0,20,19
pix_381,sim_28,4,2,2,2,3,1,20
pix_382,sim_28,4,2,2,2,3,2,20
pix_383,sim_28,1,2,2,2,3,3,20
pix_384,sim_28,1,2,2,2,3,4,20
pix_385,sim_28,1,2,2,2,3,5,20
pix_386,sim_28,1,2,2,2,3,6,20
pix_387,sim_28,4,2,2,2,3,7,20
pix_388,sim_28,1,2,2,2,3,8,20
pix_389,sim_28,1,2,0,0,2,9,20
pix_390,sim_28,3,2,0,0,2,10,20
pix_391,sim_28,11,2,0,0,2,11,20
pix_392,sim_28,1,2,0,0,2,12,20
pix_393,sim_28,1,2,0,0,2,13,20
pix_394,sim_28,7,0,3,3,0,14,20
pix_395,sim_28,7,0,3,3,0,15,20
pix_396,sim_28,3,0,3,3,0,16,20
pix_397,sim_28,3,0,3,3,0,17,20
pix_398,sim_28,3,0,3,3,0,18,20
pix_399,sim_28,3,0,3,3,0,19,20
pix_400,sim_28,1,0,3,3,0,20,20
